,Unnamed: 0,Числовое значение,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,Числовое значение.1,ДИРХАМ ОАЭ,Числовое значение.2,ДОЛЛАР США,Числовое значение.3,ЕВРО,Числовое значение.4,РОССИЙСКИЙ РУБЛЬ,Числовое значение.5,ТУРЕЦКАЯ ЛИРА
1770,2018-11-06,1,483.63,1,101.25,1,371.88,1,423.27,1,5.61,1,68.38
1771,2018-11-07,1,484.26,1,100.97,1,370.85,1,423.03,1,5.62,1,69.26
1772,2018-11-08,1,488.67,1,101.06,1,371.19,1,426.46,1,5.63,1,69.55
1773,2018-11-09,1,486.71,1,101.03,1,371.08,1,423.85,1,5.6,1,68.55
1774,2018-11-10,1,484.67,1,101.46,1,372.65,1,422.44,1,5.57,1,67.69
1775,2018-11-11,1,484.67,1,101.46,1,372.65,1,422.44,1,5.57,1,67.69
1776,2018-11-12,1,484.67,1,101.46,1,372.65,1,422.44,1,5.57,1,67.69
1777,2018-11-13,1,481.04,1,101.95,1,374.47,1,421.43,1,5.54,1,68.27
1778,2018-11-14,1,482.27,1,101.88,1,374.2,1,420.34,1,5.52,1,67.92
1779,2018-11-15,1,487.35,1,102.34,1,375.9,1,423.56,1,5.55,1,68.76
1780,2018-11-16,1,471.78,1,100.47,1,369.01,1,416.39,1,5.53,1,67.83
1781,2018-11-17,1,469.58,1,99.94,1,367.06,1,416.17,1,5.56,1,68.88
1782,2018-11-18,1,469.58,1,99.94,1,367.06,1,416.17,1,5.56,1,68.88
1783,2018-11-19,1,469.58,1,99.94,1,367.06,1,416.17,1,5.56,1,68.88
1784,2018-11-20,1,472.64,1,100.01,1,367.3,1,419.68,1,5.58,1,69.08
1785,2018-11-21,1,468.34,1,99.36,1,364.95,1,416.99,1,5.55,1,68.34
1786,2018-11-22,1,470.63,1,100.27,1,368.28,1,419.21,1,5.59,1,68.72
1787,2018-11-23,1,469.63,1,100.0,1,367.27,1,418.69,1,5.6,1,69.19
1788,2018-11-24,1,470.34,1,99.66,1,366.05,1,416.35,1,5.58,1,69.33
1789,2018-11-25,1,470.34,1,99.66,1,366.05,1,416.35,1,5.58,1,69.33
1790,2018-11-26,1,470.34,1,99.66,1,366.05,1,416.35,1,5.58,1,69.33
1791,2018-11-27,1,476.18,1,101.02,1,371.03,1,421.94,1,5.58,1,70.78
1792,2018-11-28,1,475.32,1,101.51,1,372.83,1,421.56,1,5.59,1,71.03
1793,2018-11-29,1,475.64,1,101.48,1,372.73,1,420.44,1,5.53,1,70.89
1794,2018-11-30,1,474.38,1,101.09,1,371.28,1,422.18,1,5.57,1,72.02
1795,2018-12-01,1,474.26,1,101.17,1,371.56,1,422.43,1,5.56,1,71.83
1796,2018-12-02,1,474.26,1,101.17,1,371.56,1,422.43,1,5.56,1,71.83
1797,2018-12-03,1,474.26,1,101.17,1,371.56,1,422.43,1,5.56,1,71.83
1798,2018-12-04,1,474.26,1,101.17,1,371.56,1,422.43,1,5.56,1,71.83
1799,2018-12-05,1,475.36,1,101.05,1,371.14,1,423.43,1,5.6,1,70.28
1800,2018-12-06,1,473.04,1,101.23,1,371.8,1,421.47,1,5.57,1,69.52
1801,2018-12-07,1,471.32,1,100.73,1,369.98,1,419.48,1,5.52,1,68.9
1802,2018-12-08,1,472.56,1,100.87,1,370.49,1,421.06,1,5.54,1,69.3
1803,2018-12-09,1,472.56,1,100.87,1,370.49,1,421.06,1,5.54,1,69.3
1804,2018-12-10,1,472.56,1,100.87,1,370.49,1,421.06,1,5.54,1,69.3
1805,2018-12-11,1,469.92,1,100.56,1,369.35,1,421.47,1,5.57,1,70.01
1806,2018-12-12,1,467.52,1,100.89,1,370.55,1,421.76,1,5.57,1,69.01
1807,2018-12-13,1,463.93,1,100.77,1,370.11,1,419.37,1,5.58,1,69.21
1808,2018-12-14,1,468.51,1,100.75,1,370.04,1,420.99,1,5.58,1,68.81
1809,2018-12-15,1,467.85,1,101.1,1,371.31,1,419.32,1,5.59,1,69.05
1810,2018-12-16,1,467.85,1,101.1,1,371.31,1,419.32,1,5.59,1,69.05
1811,2018-12-17,1,467.85,1,101.1,1,371.31,1,419.32,1,5.59,1,69.05
1812,2018-12-18,1,467.85,1,101.1,1,371.31,1,419.32,1,5.59,1,69.05
1813,2018-12-19,1,467.85,1,101.1,1,371.31,1,419.32,1,5.59,1,69.05
1814,2018-12-20,1,471.27,1,101.42,1,372.49,1,424.15,1,5.54,1,69.69
1815,2018-12-21,1,470.31,1,100.95,1,370.76,1,425.48,1,5.5,1,70.76
1816,2018-12-22,1,470.28,1,101.11,1,371.35,1,424.34,1,5.44,1,70.0
1817,2018-12-23,1,470.28,1,101.11,1,371.35,1,424.34,1,5.44,1,70.0
1818,2018-12-24,1,470.28,1,101.11,1,371.35,1,424.34,1,5.44,1,70.0
1819,2018-12-25,1,470.1,1,101.2,1,371.68,1,423.49,1,5.43,1,70.13
1820,2018-12-26,1,470.68,1,101.03,1,371.08,1,422.7,1,5.39,1,69.98
1821,2018-12-27,1,474.01,1,101.71,1,373.56,1,425.19,1,5.39,1,70.65
1822,2018-12-28,1,473.7,1,102.14,1,375.15,1,427.52,1,5.41,1,70.86
1823,2018-12-29,1,481.03,1,103.58,1,380.44,1,435.3,1,5.48,1,72.22
1824,2018-12-30,1,488.13,1,104.61,1,384.2,1,439.37,1,5.52,1,72.88
1825,2018-12-31,1,488.13,1,104.61,1,384.2,1,439.37,1,5.52,1,72.88
1826,2019-01-01,1,488.13,1,104.61,1,384.2,1,439.37,1,5.52,1,72.88
1827,2019-01-02,1,488.13,1,104.61,1,384.2,1,439.37,1,5.52,1,72.88
1828,2019-01-03,1,488.13,1,104.61,1,384.2,1,439.37,1,5.52,1,72.88
1829,2019-01-04,1,479.78,1,103.84,1,381.38,1,433.78,1,5.53,1,69.64
1830,2019-01-05,1,479.08,1,102.95,1,378.12,1,431.13,1,5.53,1,69.78
1831,2019-01-06,1,479.08,1,102.95,1,378.12,1,431.13,1,5.53,1,69.78
1832,2019-01-07,1,479.08,1,102.95,1,378.12,1,431.13,1,5.53,1,69.78
1833,2019-01-08,1,479.08,1,102.95,1,378.12,1,431.13,1,5.53,1,69.78
1834,2019-01-09,1,476.9,1,101.74,1,373.66,1,427.8,1,5.57,1,68.7
1835,2019-01-10,1,478.01,1,102.05,1,374.82,1,429.58,1,5.6,1,68.07
1836,2019-01-11,1,477.99,1,102.0,1,374.63,1,431.65,1,5.59,1,68.53
1837,2019-01-12,1,479.55,1,102.39,1,376.06,1,433.26,1,5.62,1,69.21
1838,2019-01-13,1,479.55,1,102.39,1,376.06,1,433.26,1,5.62,1,69.21
1839,2019-01-14,1,479.55,1,102.39,1,376.06,1,433.26,1,5.62,1,69.21
1840,2019-01-15,1,485.5,1,103.0,1,378.29,1,433.6,1,5.63,1,68.72
1841,2019-01-16,1,486.07,1,102.88,1,377.85,1,432.0,1,5.63,1,69.45
1842,2019-01-17,1,486.57,1,102.91,1,377.95,1,431.2,1,5.66,1,69.96
1843,2019-01-18,1,484.99,1,102.54,1,376.6,1,429.06,1,5.66,1,70.26
1844,2019-01-19,1,489.91,1,103.1,1,378.66,1,431.56,1,5.7,1,70.59
1845,2019-01-20,1,489.91,1,103.1,1,378.66,1,431.56,1,5.7,1,70.59
1846,2019-01-21,1,489.91,1,103.1,1,378.66,1,431.56,1,5.7,1,70.59
1847,2019-01-22,1,486.13,1,103.13,1,378.78,1,430.71,1,5.71,1,70.91
1848,2019-01-23,1,488.22,1,102.95,1,378.14,1,429.42,1,5.68,1,70.58
1849,2019-01-24,1,491.46,1,103.07,1,378.54,1,429.79,1,5.72,1,71.19
1850,2019-01-25,1,492.71,1,102.85,1,377.73,1,428.53,1,5.73,1,71.72
1851,2019-01-26,1,493.76,1,102.77,1,377.46,1,427.59,1,5.71,1,71.4
1852,2019-01-27,1,493.76,1,102.77,1,377.46,1,427.59,1,5.71,1,71.4
1853,2019-01-28,1,493.76,1,102.77,1,377.46,1,427.59,1,5.71,1,71.4
1854,2019-01-29,1,498.12,1,103.08,1,378.6,1,431.87,1,5.74,1,71.73
1855,2019-01-30,1,501.18,1,103.64,1,380.66,1,435.44,1,5.74,1,71.26
1856,2019-01-31,1,498.73,1,103.6,1,380.51,1,434.96,1,5.76,1,72.12
1857,2019-02-01,1,498.49,1,103.47,1,380.06,1,436.35,1,5.83,1,73.14
1858,2019-02-02,1,499.28,1,104.21,1,382.74,1,438.81,1,5.84,1,73.76
1859,2019-02-03,1,499.28,1,104.21,1,382.74,1,438.81,1,5.84,1,73.76
1860,2019-02-04,1,499.28,1,104.21,1,382.74,1,438.81,1,5.84,1,73.76
1861,2019-02-05,1,499.27,1,104.07,1,382.23,1,437.42,1,5.83,1,73.14
1862,2019-02-06,1,494.13,1,103.36,1,379.63,1,433.42,1,5.8,1,72.87
1863,2019-02-07,1,488.17,1,102.53,1,376.59,1,428.86,1,5.74,1,72.16
1864,2019-02-08,1,487.77,1,102.91,1,377.97,1,428.77,1,5.73,1,72.05
1865,2019-02-09,1,489.7,1,103.12,1,378.73,1,428.87,1,5.74,1,72.1
1866,2019-02-10,1,489.7,1,103.12,1,378.73,1,428.87,1,5.74,1,72.1
1867,2019-02-11,1,489.7,1,103.12,1,378.73,1,428.87,1,5.74,1,72.1
1868,2019-02-12,1,484.4,1,102.24,1,375.53,1,424.35,1,5.71,1,71.27
1869,2019-02-13,1,481.52,1,102.05,1,374.81,1,422.52,1,5.71,1,71.09
1870,2019-02-14,1,481.26,1,101.71,1,373.56,1,422.83,1,5.68,1,71.07
1871,2019-02-15,1,483.0,1,102.48,1,376.37,1,424.02,1,5.63,1,70.95
1872,2019-02-16,1,483.73,1,102.82,1,377.62,1,426.03,1,5.67,1,71.71
1873,2019-02-17,1,483.73,1,102.82,1,377.62,1,426.03,1,5.67,1,71.71
1874,2019-02-18,1,483.73,1,102.82,1,377.62,1,426.03,1,5.67,1,71.71
1875,2019-02-19,1,485.83,1,102.45,1,376.26,1,425.63,1,5.68,1,71.0
1876,2019-02-20,1,486.07,1,102.46,1,376.3,1,425.22,1,5.68,1,70.8
1877,2019-02-21,1,490.35,1,102.4,1,376.09,1,426.71,1,5.72,1,70.83
1878,2019-02-22,1,491.22,1,102.36,1,375.95,1,425.8,1,5.74,1,70.63
1879,2019-02-23,1,490.35,1,102.58,1,376.73,1,427.36,1,5.75,1,70.62
1880,2019-02-24,1,490.35,1,102.58,1,376.73,1,427.36,1,5.75,1,70.62
1881,2019-02-25,1,490.35,1,102.58,1,376.73,1,427.36,1,5.75,1,70.62
1882,2019-02-26,1,492.03,1,102.42,1,376.17,1,426.84,1,5.77,1,70.79
1883,2019-02-27,1,498.26,1,102.93,1,378.04,1,429.68,1,5.77,1,71.38
1884,2019-02-28,1,501.04,1,102.71,1,377.26,1,429.93,1,5.74,1,71.25
1885,2019-03-01,1,498.73,1,102.09,1,374.96,1,427.08,1,5.7,1,70.46
1886,2019-03-02,1,497.73,1,102.35,1,375.9,1,426.98,1,5.71,1,70.19
1887,2019-03-03,1,497.73,1,102.35,1,375.9,1,426.98,1,5.71,1,70.19
1888,2019-03-04,1,497.73,1,102.35,1,375.9,1,426.98,1,5.71,1,70.19
1889,2019-03-05,1,498.53,1,102.55,1,376.65,1,427.16,1,5.73,1,69.97
1890,2019-03-06,1,497.56,1,102.75,1,377.37,1,427.45,1,5.74,1,70.37
1891,2019-03-07,1,496.85,1,102.91,1,377.95,1,427.12,1,5.74,1,70.31
1892,2019-03-08,1,499.43,1,103.31,1,379.42,1,429.09,1,5.75,1,69.76
1893,2019-03-09,1,499.43,1,103.31,1,379.42,1,429.09,1,5.75,1,69.76
1894,2019-03-10,1,499.43,1,103.31,1,379.42,1,429.09,1,5.75,1,69.76
1895,2019-03-11,1,499.43,1,103.31,1,379.42,1,429.09,1,5.75,1,69.76
1896,2019-03-12,1,492.75,1,103.32,1,379.48,1,426.38,1,5.75,1,69.87
1897,2019-03-13,1,499.02,1,102.92,1,377.99,1,426.11,1,5.75,1,69.49
1898,2019-03-14,1,496.01,1,102.85,1,377.74,1,426.7,1,5.76,1,69.27
1899,2019-03-15,1,500.15,1,102.74,1,377.36,1,426.87,1,5.77,1,69.0
1900,2019-03-16,1,501.87,1,103.05,1,378.51,1,428.47,1,5.8,1,69.21
1901,2019-03-17,1,501.87,1,103.05,1,378.51,1,428.47,1,5.8,1,69.21
1902,2019-03-18,1,501.87,1,103.05,1,378.51,1,428.47,1,5.8,1,69.21
1903,2019-03-19,1,498.14,1,102.35,1,375.9,1,426.65,1,5.82,1,68.76
1904,2019-03-20,1,499.52,1,102.48,1,376.4,1,427.36,1,5.86,1,68.74
1905,2019-03-21,1,500.05,1,102.96,1,378.17,1,429.11,1,5.88,1,69.01
1906,2019-03-22,1,500.05,1,102.96,1,378.17,1,429.11,1,5.88,1,69.01
1907,2019-03-23,1,500.05,1,102.96,1,378.17,1,429.11,1,5.88,1,69.01
1908,2019-03-24,1,500.05,1,102.96,1,378.17,1,429.11,1,5.88,1,69.01
1909,2019-03-25,1,500.05,1,102.96,1,378.17,1,429.11,1,5.88,1,69.01
1910,2019-03-26,1,500.05,1,102.96,1,378.17,1,429.11,1,5.88,1,69.01
1911,2019-03-27,1,498.54,1,102.82,1,377.65,1,427.31,1,5.87,1,68.84
1912,2019-03-28,1,499.55,1,103.02,1,378.36,1,426.71,1,5.84,1,71.32
1913,2019-03-29,1,499.25,1,103.48,1,380.06,1,427.72,1,5.86,1,68.26
1914,2019-03-30,1,494.81,1,103.47,1,380.04,1,425.95,1,5.87,1,67.39
1915,2019-03-31,1,494.81,1,103.47,1,380.04,1,425.95,1,5.87,1,67.39
1916,2019-04-01,1,494.81,1,103.47,1,380.04,1,425.95,1,5.87,1,67.39
1917,2019-04-02,1,497.58,1,103.45,1,379.95,1,426.95,1,5.81,1,67.47
1918,2019-04-03,1,495.3,1,103.37,1,379.66,1,425.3,1,5.8,1,68.35
1919,2019-04-04,1,499.77,1,103.23,1,379.16,1,426.44,1,5.83,1,67.51
1920,2019-04-05,1,497.68,1,103.0,1,378.29,1,424.63,1,5.78,1,67.2
1921,2019-04-06,1,496.87,1,103.42,1,379.84,1,426.52,1,5.81,1,67.7
1922,2019-04-07,1,496.87,1,103.42,1,379.84,1,426.52,1,5.81,1,67.7
1923,2019-04-08,1,496.87,1,103.42,1,379.84,1,426.52,1,5.81,1,67.7
1924,2019-04-09,1,497.0,1,103.62,1,380.55,1,427.66,1,5.82,1,67.06
1925,2019-04-10,1,497.04,1,103.4,1,379.77,1,428.11,1,5.87,1,67.05
1926,2019-04-11,1,495.97,1,103.29,1,379.33,1,427.77,1,5.87,1,66.87
1927,2019-04-12,1,494.75,1,102.91,1,377.96,1,426.19,1,5.87,1,66.16
1928,2019-04-13,1,496.28,1,103.35,1,379.59,1,429.43,1,5.91,1,65.33
1929,2019-04-14,1,496.28,1,103.35,1,379.59,1,429.43,1,5.91,1,65.33
1930,2019-04-15,1,496.28,1,103.35,1,379.59,1,429.43,1,5.91,1,65.33
1931,2019-04-16,1,497.15,1,103.34,1,379.56,1,429.36,1,5.91,1,65.61
1932,2019-04-17,1,496.95,1,103.45,1,379.96,1,428.9,1,5.91,1,65.59
1933,2019-04-18,1,494.69,1,103.29,1,379.36,1,428.94,1,5.93,1,65.97
1934,2019-04-19,1,493.29,1,103.24,1,379.19,1,426.63,1,5.92,1,65.2
1935,2019-04-20,1,493.11,1,103.27,1,379.29,1,426.4,1,5.93,1,65.39
1936,2019-04-21,1,493.11,1,103.27,1,379.29,1,426.4,1,5.93,1,65.39
1937,2019-04-22,1,493.11,1,103.27,1,379.29,1,426.4,1,5.93,1,65.39
1938,2019-04-23,1,489.83,1,102.68,1,377.11,1,424.21,1,5.91,1,64.71
1939,2019-04-24,1,490.91,1,102.74,1,377.33,1,424.68,1,5.92,1,64.7
1940,2019-04-25,1,489.71,1,103.08,1,378.56,1,424.44,1,5.91,1,64.7
1941,2019-04-26,1,488.88,1,103.43,1,379.86,1,422.97,1,5.85,1,64.41
1942,2019-04-27,1,491.54,1,103.7,1,380.89,1,424.16,1,5.88,1,64.18
1943,2019-04-28,1,491.54,1,103.7,1,380.89,1,424.16,1,5.88,1,64.18
1944,2019-04-29,1,491.54,1,103.7,1,380.89,1,424.16,1,5.88,1,64.18
1945,2019-04-30,1,494.04,1,103.99,1,381.94,1,426.28,1,5.91,1,64.41
1946,2019-05-01,1,494.95,1,103.75,1,381.08,1,427.15,1,5.91,1,64.08
1947,2019-05-02,1,494.95,1,103.75,1,381.08,1,427.15,1,5.91,1,64.08
1948,2019-05-03,1,497.21,1,103.71,1,380.89,1,426.6,1,5.83,1,63.83
1949,2019-05-04,1,496.14,1,103.99,1,381.97,1,425.97,1,5.84,1,64.16
1950,2019-05-05,1,501.38,1,103.6,1,380.5,1,426.2,1,5.85,1,63.92
1951,2019-05-06,1,501.38,1,103.6,1,380.5,1,426.2,1,5.85,1,63.92
1952,2019-05-07,1,498.6,1,103.62,1,380.58,1,425.95,1,5.84,1,63.46
1953,2019-05-08,1,498.6,1,103.62,1,380.58,1,425.95,1,5.84,1,63.46
1954,2019-05-09,1,495.72,1,103.61,1,380.53,1,426.23,1,5.83,1,61.64
1955,2019-05-10,1,495.72,1,103.61,1,380.53,1,426.23,1,5.83,1,61.64
1956,2019-05-11,1,495.72,1,103.61,1,380.53,1,426.23,1,5.83,1,61.64
1957,2019-05-12,1,495.72,1,103.61,1,380.53,1,426.23,1,5.83,1,61.64
1958,2019-05-13,1,495.72,1,103.61,1,380.53,1,426.23,1,5.83,1,61.64
1959,2019-05-14,1,493.98,1,103.3,1,379.43,1,426.4,1,5.81,1,62.26
1960,2019-05-15,1,491.45,1,103.38,1,379.7,1,426.59,1,5.81,1,62.67
1961,2019-05-16,1,489.79,1,103.37,1,379.65,1,425.09,1,5.86,1,62.56
1962,2019-05-17,1,486.1,1,103.17,1,378.94,1,424.83,1,5.88,1,63.07
1963,2019-05-18,1,483.51,1,103.17,1,378.93,1,423.0,1,5.87,1,62.54
1964,2019-05-19,1,483.51,1,103.17,1,378.93,1,423.0,1,5.87,1,62.54
1965,2019-05-20,1,483.51,1,103.17,1,378.93,1,423.0,1,5.87,1,62.54
1966,2019-05-21,1,482.98,1,103.16,1,378.9,1,422.74,1,5.87,1,62.75
1967,2019-05-22,1,480.86,1,103.15,1,378.87,1,422.4,1,5.87,1,62.63
1968,2019-05-23,1,480.28,1,103.19,1,379.01,1,423.24,1,5.9,1,62.43
1969,2019-05-24,1,477.58,1,102.92,1,378.01,1,420.88,1,5.84,1,61.64
1970,2019-05-25,1,481.56,1,103.29,1,379.36,1,424.47,1,5.88,1,62.33
1971,2019-05-26,1,481.56,1,103.29,1,379.36,1,424.47,1,5.88,1,62.33
1972,2019-05-27,1,481.56,1,103.29,1,379.36,1,424.47,1,5.88,1,62.33
1973,2019-05-28,1,482.12,1,103.43,1,379.86,1,425.14,1,5.9,1,62.7
1974,2019-05-29,1,481.31,1,103.55,1,380.3,1,425.52,1,5.89,1,62.92
1975,2019-05-30,1,482.53,1,103.92,1,381.69,1,425.78,1,5.86,1,63.48
1976,2019-05-31,1,481.71,1,103.83,1,381.37,1,424.96,1,5.87,1,64.75
1977,2019-06-01,1,481.26,1,104.16,1,382.56,1,426.48,1,5.84,1,65.12
1978,2019-06-02,1,481.26,1,104.16,1,382.56,1,426.48,1,5.84,1,65.12
1979,2019-06-03,1,481.26,1,104.16,1,382.56,1,426.48,1,5.84,1,65.12
1980,2019-06-04,1,485.34,1,104.54,1,383.94,1,428.94,1,5.88,1,65.49
1981,2019-06-05,1,486.6,1,104.61,1,384.21,1,432.08,1,5.89,1,65.94
1982,2019-06-06,1,488.4,1,104.61,1,384.2,1,433.45,1,5.91,1,67.56
1983,2019-06-07,1,488.12,1,104.7,1,384.53,1,432.02,1,5.9,1,66.7
1984,2019-06-08,1,487.3,1,104.37,1,383.34,1,431.45,1,5.89,1,65.71
1985,2019-06-09,1,487.3,1,104.37,1,383.34,1,431.45,1,5.89,1,65.71
1986,2019-06-10,1,487.3,1,104.37,1,383.34,1,431.45,1,5.89,1,65.71
1987,2019-06-11,1,486.04,1,104.29,1,383.04,1,432.99,1,5.92,1,66.16
1988,2019-06-12,1,487.67,1,104.48,1,383.75,1,434.29,1,5.95,1,66.34
1989,2019-06-13,1,489.27,1,104.59,1,384.13,1,435.18,1,5.93,1,65.98
1990,2019-06-14,1,487.21,1,104.69,1,384.51,1,434.0,1,5.95,1,65.78
1991,2019-06-15,1,485.94,1,104.57,1,384.05,1,432.79,1,5.96,1,64.95
1992,2019-06-16,1,485.94,1,104.57,1,384.05,1,432.79,1,5.96,1,64.95
1993,2019-06-17,1,485.94,1,104.57,1,384.05,1,432.79,1,5.96,1,64.95
1994,2019-06-18,1,482.66,1,104.4,1,383.43,1,429.83,1,5.96,1,65.23
1995,2019-06-19,1,480.53,1,104.47,1,383.69,1,429.08,1,5.97,1,65.81
1996,2019-06-20,1,480.77,1,104.11,1,382.38,1,428.3,1,5.97,1,65.22
1997,2019-06-21,1,484.0,1,103.62,1,380.56,1,430.15,1,6.02,1,66.32
1998,2019-06-22,1,477.4,1,102.7,1,377.18,1,426.14,1,5.98,1,64.99
1999,2019-06-23,1,477.4,1,102.7,1,377.18,1,426.14,1,5.98,1,64.99
2000,2019-06-24,1,477.4,1,102.7,1,377.18,1,426.14,1,5.98,1,64.99
2001,2019-06-25,1,482.78,1,103.02,1,378.38,1,431.05,1,6.02,1,65.79
2002,2019-06-26,1,483.05,1,103.14,1,378.83,1,430.99,1,6.04,1,65.22
2003,2019-06-27,1,480.24,1,103.1,1,378.65,1,430.07,1,6.0,1,65.6
2004,2019-06-28,1,482.83,1,103.42,1,379.85,1,432.04,1,6.02,1,65.66
2005,2019-06-29,1,482.36,1,103.61,1,380.53,1,433.08,1,6.04,1,66.05
2006,2019-06-30,1,482.36,1,103.61,1,380.53,1,433.08,1,6.04,1,66.05
2007,2019-07-01,1,482.36,1,103.61,1,380.53,1,433.08,1,6.04,1,66.05
2008,2019-07-02,1,481.24,1,103.65,1,380.67,1,430.99,1,6.03,1,66.79
2009,2019-07-03,1,482.06,1,103.99,1,381.95,1,431.83,1,6.04,1,67.25
2010,2019-07-04,1,482.68,1,104.55,1,383.99,1,433.41,1,6.05,1,68.0
2011,2019-07-05,1,481.63,1,104.29,1,383.04,1,432.26,1,6.04,1,68.36
2012,2019-07-06,1,481.37,1,104.42,1,383.53,1,431.89,1,6.04,1,68.45
2013,2019-07-07,1,481.37,1,104.42,1,383.53,1,431.89,1,6.04,1,68.45
2014,2019-07-08,1,481.37,1,104.42,1,383.53,1,431.89,1,6.04,1,68.45
2015,2019-07-09,1,481.37,1,104.42,1,383.53,1,431.89,1,6.04,1,68.45
2016,2019-07-10,1,478.79,1,104.62,1,384.23,1,430.41,1,6.02,1,67.29
2017,2019-07-11,1,479.76,1,104.65,1,384.36,1,431.33,1,6.03,1,66.89
2018,2019-07-12,1,480.25,1,104.31,1,383.1,1,431.56,1,6.08,1,67.56
2019,2019-07-13,1,480.34,1,104.36,1,383.29,1,431.43,1,6.08,1,66.96
2020,2019-07-14,1,480.34,1,104.36,1,383.29,1,431.43,1,6.08,1,66.96
2021,2019-07-15,1,480.34,1,104.36,1,383.29,1,431.43,1,6.08,1,66.96
2022,2019-07-16,1,481.59,1,104.39,1,383.43,1,432.47,1,6.12,1,67.17
2023,2019-07-17,1,476.77,1,104.28,1,383.01,1,430.12,1,6.1,1,67.06
2024,2019-07-18,1,476.17,1,104.55,1,383.98,1,430.63,1,6.11,1,67.3
2025,2019-07-19,1,479.14,1,104.66,1,384.39,1,431.71,1,6.11,1,67.38
2026,2019-07-20,1,481.93,1,104.79,1,384.87,1,432.52,1,6.11,1,68.17
2027,2019-07-21,1,481.93,1,104.79,1,384.87,1,432.52,1,6.11,1,68.17
2028,2019-07-22,1,481.93,1,104.79,1,384.87,1,432.52,1,6.11,1,68.17
2029,2019-07-23,1,479.3,1,104.69,1,384.52,1,431.32,1,6.1,1,67.76
2030,2019-07-24,1,477.69,1,104.57,1,384.06,1,429.19,1,6.08,1,67.69
2031,2019-07-25,1,479.17,1,104.61,1,384.2,1,427.92,1,6.1,1,67.08
2032,2019-07-26,1,480.12,1,104.77,1,384.8,1,428.17,1,6.1,1,67.41
2033,2019-07-27,1,478.69,1,104.8,1,384.92,1,428.8,1,6.1,1,67.94
2034,2019-07-28,1,478.69,1,104.8,1,384.92,1,428.8,1,6.1,1,67.94
2035,2019-07-29,1,478.69,1,104.8,1,384.92,1,428.8,1,6.1,1,67.94
2036,2019-07-30,1,474.94,1,104.85,1,385.1,1,428.35,1,6.07,1,68.24
2037,2019-07-31,1,468.62,1,104.7,1,384.56,1,428.52,1,6.07,1,69.0
2038,2019-08-01,1,467.49,1,104.61,1,384.2,1,428.15,1,6.06,1,69.48
2039,2019-08-02,1,465.72,1,104.82,1,384.99,1,424.99,1,6.04,1,69.01
2040,2019-08-03,1,467.81,1,105.03,1,385.76,1,428.0,1,5.94,1,68.94
2041,2019-08-04,1,467.81,1,105.03,1,385.76,1,428.0,1,5.94,1,68.94
2042,2019-08-05,1,467.81,1,105.03,1,385.76,1,428.0,1,5.94,1,68.94
2043,2019-08-06,1,469.02,1,105.22,1,386.47,1,430.84,1,5.95,1,69.43
2044,2019-08-07,1,472.26,1,105.35,1,386.94,1,433.41,1,5.94,1,69.75
2045,2019-08-08,1,470.36,1,105.49,1,387.45,1,433.29,1,5.97,1,70.64
2046,2019-08-09,1,471.48,1,105.57,1,387.73,1,434.68,1,5.95,1,70.77
2047,2019-08-10,1,469.07,1,105.5,1,387.47,1,434.01,1,5.92,1,70.35
2048,2019-08-11,1,469.07,1,105.5,1,387.47,1,434.01,1,5.92,1,70.35
2049,2019-08-12,1,469.07,1,105.5,1,387.47,1,434.01,1,5.92,1,70.35
2050,2019-08-13,1,467.43,1,105.49,1,387.43,1,433.3,1,5.92,1,69.86
2051,2019-08-14,1,467.7,1,105.5,1,387.49,1,434.11,1,5.91,1,69.0
2052,2019-08-15,1,466.44,1,105.14,1,386.16,1,431.61,1,5.92,1,69.19
2053,2019-08-16,1,468.18,1,105.38,1,387.05,1,431.48,1,5.85,1,69.29
2054,2019-08-17,1,470.18,1,105.33,1,386.82,1,428.67,1,5.86,1,69.68
2055,2019-08-18,1,470.18,1,105.33,1,386.82,1,428.67,1,5.86,1,69.68
2056,2019-08-19,1,470.18,1,105.33,1,386.82,1,428.67,1,5.86,1,69.68
2057,2019-08-20,1,468.65,1,105.31,1,386.8,1,429.27,1,5.78,1,69.2
2058,2019-08-21,1,468.05,1,105.34,1,386.91,1,428.81,1,5.79,1,67.63
2059,2019-08-22,1,468.2,1,105.11,1,386.05,1,428.25,1,5.84,1,67.47
2060,2019-08-23,1,468.19,1,105.11,1,386.04,1,427.77,1,5.88,1,67.1
2061,2019-08-24,1,471.61,1,105.19,1,386.34,1,427.25,1,5.88,1,66.94
2062,2019-08-25,1,471.61,1,105.19,1,386.34,1,427.25,1,5.88,1,66.94
2063,2019-08-26,1,471.61,1,105.19,1,386.34,1,427.25,1,5.88,1,66.94
2064,2019-08-27,1,473.5,1,105.34,1,386.91,1,430.09,1,5.86,1,66.35
2065,2019-08-28,1,475.27,1,105.5,1,387.5,1,430.36,1,5.84,1,66.4
2066,2019-08-29,1,473.08,1,105.52,1,387.55,1,429.95,1,5.8,1,66.81
2067,2019-08-30,1,472.28,1,105.49,1,387.46,1,429.15,1,5.81,1,66.45
2068,2019-08-31,1,472.28,1,105.49,1,387.46,1,429.15,1,5.81,1,66.45
2069,2019-09-01,1,472.28,1,105.49,1,387.46,1,429.15,1,5.81,1,66.45
